"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20210101","2021","52","2021","24","AGO","Angola","M","Import","784","ARE","United Arab Emirates","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","120532.628",,"120532.628","0","false","true",
"C","A","20210101","2021","52","2021","24","AGO","Angola","M","Import","792","TUR","Türkiye","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","14114.692",,"14114.692","0","false","true",
"C","A","20210101","2021","52","2021","24","AGO","Angola","M","Import","826","GBR","United Kingdom","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","28050.543",,"28050.543","0","false","true",
"C","A","20210101","2021","52","2021","24","AGO","Angola","M","Import","842","USA","USA","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","36726.733",,"36726.733","0","false","true",
"C","A","20210101","2021","52","2021","24","AGO","Angola","M","Import","854","BFA","Burkina Faso","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","104.144",,"104.144","0","false","true",
"C","A","20210101","2021","52","2021","24","AGO","Angola","M","Import","894","ZMB","Zambia","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","615.31",,"615.31","0","false","true",
"C","A","20210101","2021","52","2021","31","AZE","Azerbaijan","M","Import","0","W00","World","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5561816.3","0","5561816.3","0","false","true",
"C","A","20210101","2021","52","2021","31","AZE","Azerbaijan","M","Import","112","BLR","Belarus","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","10245.05","0","10245.05","0","false","true",
"C","A","20210101","2021","52","2021","31","AZE","Azerbaijan","M","Import","156","CHN","China","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1005147.58","0","1005147.58","0","false","true",
"C","A","20210101","2021","52","2021","31","AZE","Azerbaijan","M","Import","251","FRA","France","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1883.51","0","1883.51","0","false","true",
